LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME
37.34945556,37.34945556,-96.01562778,-96.01562778
37.72150833,37.72150833,-99.99263611,-99.99263611
37.75256944,37.75256944,-97.28250556,-97.28250556
37.8464,37.8464,-96.84973056,-96.84973056
38.94264722,38.94264722,-95.26958056,-95.26958056
37.11404167,37.11404167,-96.47098611,-96.47098611
37.35823611,37.35823611,-100.2274556,-100.22745556
38.86395833,38.86395833,-98.89340833,-98.89340833
37.97319444,37.97319444,-97.33656111,-97.33656111
39.62393056,39.62393056,-95.69913056,-95.69913056
39.50419444,39.50419444,-95.96058056,-95.96058056
39.36448056,39.36448056,-96.84567222,-96.84567222
37.80863611,37.80863611,-100.348075,-100.348075
38.01385,38.01385,-97.59203611,-97.59203611
37.78142222,37.78142222,-97.35996111,-97.35996111
37.65978889,37.65978889,-97.37099444,-97.37099444
38.46361944,38.46361944,-97.75885278,-97.75885278
37.84758611,37.84758611,-100.8705139,-100.87051389
38.93505833,38.93505833,-94.71988333,-94.71988333
39.76851944,39.76851944,-101.79885,-101.79885
39.05767778,39.05767778,-94.63514167,-94.63514167
37.61613056,37.61613056,-95.25186667,-95.25186667
39.07758889,39.07758889,-94.62557778,-94.62557778
39.46916667,39.46916667,-96.07284167,-96.07284167
38.43089167,38.43089167,-101.0171028,-101.01710278
37.71274167,37.71274167,-97.40108889,-97.40108889
39.02288611,39.02288611,-94.66743056,-94.66743056
39.46278056,39.46278056,-98.69451667,-98.69451667
38.66733333,38.66733333,-96.93176944,-96.93176944
38.64316667,38.64316667,-96.94833333,-96.94833333
37.62946111,37.62946111,-97.45171111,-97.45171111
39.10673056,39.10673056,-94.67819722,-94.67819722
38.78250833,38.78250833,-95.39969444,-95.39969444
39.04783611,39.04783611,-95.69551667,-95.69551667
77.7777,Not Reported,777.7777,Not Reported
37.19424444,37.19424444,-99.93135278,-99.93135278
38.79911944,38.79911944,-97.16538611,-97.16538611
39.14319444,39.14319444,-94.90032778,-94.90032778
39.37845556,39.37845556,-97.356225,-97.356225
39.41447222,39.41447222,-99.29978889,-99.29978889
37.64549722,37.64549722,-98.69378056,-98.69378056
37.57048056,37.57048056,-101.7598889,-101.75988889
39.21445833,39.21445833,-95.14278056,-95.14278056
39.56657222,39.56657222,-97.72081111,-97.72081111
38.05170833,38.05170833,-97.90702778,-97.90702778
37.89754722,37.89754722,-98.259375,-98.259375
39.15689167,39.15689167,-96.63916944,-96.63916944
39.66756667,39.66756667,-95.730675,-95.730675
39.11630833,39.11630833,-94.93084444,-94.93084444
38.87211389,38.87211389,-94.85324167,-94.85324167
38.36463333,38.36463333,-98.66378056,-98.66378056
39.04728056,39.04728056,-94.64834167,-94.64834167
39.78041389,39.78041389,-95.72942778,-95.72942778
38.57710833,38.57710833,-94.89733889,-94.89733889
37.91219722,37.91219722,-97.37205,-97.37205
37.23082222,37.23082222,-95.58574444,-95.58574444
38.32521667,38.32521667,-96.17110833,-96.17110833
39.83898333,39.83898333,-99.81471389,-99.81471389
38.36846667,38.36846667,-95.24876944,-95.24876944
37.78686944,37.78686944,-96.84358333,-96.84358333
38.60221667,38.60221667,-94.85455278,-94.85455278
39.75664444,39.75664444,-99.09975278,-99.09975278
37.75329167,37.75329167,-97.42629167,-97.42629167
38.98936667,38.98936667,-94.70069444,-94.70069444
39.11628889,39.11628889,-95.0657,-95.0657
37.67916111,37.67916111,-97.33801389,-97.33801389
37.64213611,37.64213611,-97.40731944,-97.40731944
37.70862222,37.70862222,-97.14020556,-97.14020556
37.69294722,37.69294722,-95.68476667,-95.68476667
37.73308333,37.73308333,-97.34481389,-97.34481389
37.11360833,37.11360833,-97.55281944,-97.55281944
38.92750833,38.92750833,-94.72935556,-94.72935556
39.098625,39.098625,-94.87138611,-94.87138611
37.66591389,37.66591389,-97.36673611,-97.36673611
39.02154722,39.02154722,-95.13449444,-95.13449444
37.75185833,37.75185833,-97.45473056,-97.45473056
39.54306667,39.54306667,-95.74826667,-95.74826667
37.95601111,37.95601111,-98.80276667,-98.80276667
39.12720833,39.12720833,-94.61826944,-94.61826944
39.0444,39.0444,-94.88954167,-94.88954167
38.91520833,38.91520833,-97.16057222,-97.16057222
38.91387778,38.91387778,-99.57680833,-99.57680833
38.84051944,38.84051944,-97.60119444,-97.60119444
37.02366944,37.02366944,-94.69299444,-94.69299444
38.00371111,38.00371111,-100.8456778,-100.84567778
37.22355833,37.22355833,-95.17663611,-95.17663611
38.578575,38.578575,-96.51718889,-96.51718889
37.79595833,37.79595833,-97.22671667,-97.22671667
39.016225,39.016225,-95.72551389,-95.72551389
37.41443611,37.41443611,-95.76168889,-95.76168889
37.30991111,37.30991111,-94.74521111,-94.74521111
37.56230556,37.56230556,-97.64329167,-97.64329167
37.71604444,37.71604444,-97.38973611,-97.38973611
39.02221389,39.02221389,-94.686375,-94.686375
39.84110278,39.84110278,-97.63424444,-97.63424444
39.05801389,39.05801389,-94.92598333,-94.92598333
39.29515556,39.29515556,-94.90121111,-94.90121111
38.53513056,38.53513056,-95.03728333,-95.03728333
39.00903889,39.00903889,-95.67032222,-95.67032222
38.22745833,38.22745833,-95.46196944,-95.46196944
37.62231667,37.62231667,-97.40868056,-97.40868056
37.84926944,37.84926944,-97.59631111,-97.59631111
37.67615278,37.67615278,-97.35299167,-97.35299167
37.69161667,37.69161667,-97.36156944,-97.36156944
37.10166389,37.10166389,-95.71064167,-95.71064167
39.90710556,39.90710556,-97.93737778,-97.93737778
37.04800278,37.04800278,-100.9042444,-100.90424444
38.11464444,38.11464444,-97.95928056,-97.95928056
37.62572778,37.62572778,-97.46130278,-97.46130278
39.01532778,39.01532778,-96.84592222,-96.84592222
37.58104167,37.58104167,-95.47482778,-95.47482778
38.30865833,38.30865833,-100.9051889,-100.90518889
38.94683889,38.94683889,-95.28073056,-95.28073056
37.03302778,37.03302778,-95.62243333,-95.62243333
38.95001111,38.95001111,-95.21173333,-95.21173333
38.48165556,38.48165556,-101.3309861,-101.33098611
39.16948056,39.16948056,-94.90039722,-94.90039722
37.68375,37.68375,-97.40462778,-97.40462778
38.02845833,38.02845833,-97.44921389,-97.44921389
39.53660278,39.53660278,-96.53045278,-96.53045278
39.06449444,39.06449444,-96.439575,-96.439575
39.39424722,39.39424722,-100.8418167,-100.84181667
38.97154722,38.97154722,-95.57951944,-95.57951944
37.170025,37.170025,-101.3753222,-101.37532222
38.94532222,38.94532222,-94.77064444,-94.77064444
37.66820556,37.66820556,-97.29882778,-97.29882778
37.93538889,37.93538889,-97.32835556,-97.32835556
39.53886111,39.53886111,-95.131925,-95.131925
37.42136389,37.42136389,-97.29432778,-97.29432778
38.78240556,38.78240556,-95.45724722,-95.45724722
37.60114167,37.60114167,-95.29586944,-95.29586944
39.79887222,39.79887222,-98.20307778,-98.20307778
37.25343333,37.25343333,-98.27933333,-98.27933333
37.47573889,37.47573889,-97.47831389,-97.47831389
39.21573611,39.21573611,-95.068375,-95.068375
39.32588611,39.32588611,-95.11482778,-95.11482778
37.41081944,37.41081944,-94.63118056,-94.63118056
39.14963056,39.14963056,-95.57094167,-95.57094167
37.68863333,37.68863333,-96.23326667,-96.23326667
38.76785,38.76785,-95.09339722,-95.09339722
37.61787222,37.61787222,-95.89565278,-95.89565278
37.708025,37.708025,-97.34013889,-97.34013889
39.01472778,39.01472778,-94.62458333,-94.62458333
37.20909167,37.20909167,-95.58507778,-95.58507778
37.36146944,37.36146944,-97.09078889,-97.09078889
38.94126944,38.94126944,-94.85261389,-94.85261389
38.98855833,38.98855833,-94.66770278,-94.66770278
39.864125,39.864125,-97.46278611,-97.46278611
37.11267778,37.11267778,-101.6277778,-101.62777778
39.08761111,39.08761111,-95.68501667,-95.68501667
39.49142778,39.49142778,-97.53591111,-97.53591111
37.69477778,37.69477778,-97.498725,-97.498725
38.05971111,38.05971111,-94.69555278,-94.69555278
37.31533333,37.31533333,-101.3390694,-101.33906944
37.50003056,37.50003056,-100.9986833,-100.99868333
39.31165556,39.31165556,-98.69493611,-98.69493611
38.47582222,38.47582222,-94.88133333,-94.88133333
38.366275,38.366275,-98.80924444,-98.80924444
37.70115556,37.70115556,-97.44436389,-97.44436389
37.71235833,37.71235833,-97.47783611,-97.47783611
39.09458889,39.09458889,-95.85699167,-95.85699167
39.05085556,39.05085556,-94.64774167,-94.64774167
37.34026944,37.34026944,-95.09156111,-95.09156111
37.62241944,37.62241944,-97.3706,-97.3706
37.88437222,37.88437222,-100.6786444,-100.67864444
39.98858611,39.98858611,-99.435,-99.435
37.69452778,37.69452778,-97.35514722,-97.35514722
37.6766,37.6766,-97.20788333,-97.20788333
37.72186667,37.72186667,-97.390175,-97.390175
37.84987778,37.84987778,-97.32621667,-97.32621667
37.60923611,37.60923611,-99.19053056,-99.19053056
39.10949722,39.10949722,-94.64818889,-94.64818889
37.9992,37.9992,-97.32790833,-97.32790833
39.05811944,39.05811944,-94.94595556,-94.94595556
39.09284444,39.09284444,-95.72453611,-95.72453611
38.85101111,38.85101111,-97.61960278,-97.61960278
37.57508333,37.57508333,-101.34515,-101.34515
38.90730833,38.90730833,-97.47820556,-97.47820556
37.72937778,37.72937778,-99.97925,-99.97925
38.93503611,38.93503611,-94.70382222,-94.70382222
39.10808333,39.10808333,-94.679925,-94.679925
38.85581667,38.85581667,-98.14323056,-98.14323056
39.02208333,39.02208333,-95.725,-95.725
39.02611944,39.02611944,-95.64803889,-95.64803889
37.73663056,37.73663056,-97.33709167,-97.33709167
39.04970833,39.04970833,-96.84173056,-96.84173056
37.64585,37.64585,-98.54046389,-98.54046389
39.08740556,39.08740556,-94.64306944,-94.64306944
37.6516,37.6516,-97.34770556,-97.34770556
38.01105833,38.01105833,-97.86685556,-97.86685556
38.36645278,38.36645278,-95.98518611,-95.98518611
37.70843056,37.70843056,-97.46050556,-97.46050556
37.6892,37.6892,-97.22615833,-97.22615833
39.12853333,39.12853333,-94.82090556,-94.82090556
37.72311111,37.72311111,-97.19009444,-97.19009444
39.0183,39.0183,-95.51981944,-95.51981944
37.60803889,37.60803889,-97.31926389,-97.31926389
39.47966111,39.47966111,-96.17751667,-96.17751667
36.98935278,36.98935278,-86.49071111,-86.49071111
37.16894722,37.16894722,-85.96130833,-85.96130833
38.36781667,38.36781667,-82.77093611,-82.77093611
37.66200278,37.66200278,-84.18815278,-84.18815278
37.2048,37.2048,-83.09138333,-83.09138333
37.3398,37.3398,-86.83844167,-86.83844167
37.67453611,37.67453611,-84.26273333,-84.26273333
36.98891667,36.98891667,-88.34684722,-88.34684722
37.05243889,37.05243889,-86.59578611,-86.59578611
37.56928333,37.56928333,-85.25438333,-85.25438333
37.92689722,37.92689722,-86.11252222,-86.11252222
36.84399444,36.84399444,-87.82519722,-87.82519722
38.00565556,38.00565556,-85.83601389,-85.83601389
37.48023611,37.48023611,-82.84069444,-82.84069444
37.13515278,37.13515278,-86.42290278,-86.42290278
38.93473889,38.93473889,-84.55156111,-84.55156111
37.7222,37.7222,-82.78371667,-82.78371667
37.57495833,37.57495833,-85.27501111,-85.27501111
38.22218889,38.22218889,-85.65848611,-85.65848611
37.38045556,37.38045556,-86.19768333,-86.19768333
38.31851389,38.31851389,-85.5697,-85.5697
38.03810556,38.03810556,-85.90829167,-85.90829167
37.22875556,37.22875556,-82.56721667,-82.56721667
36.68804722,36.68804722,-88.30695278,-88.30695278
38.92693889,38.92693889,-84.526625,-84.526625
37.30248056,37.30248056,-84.49974722,-84.49974722
36.98596944,36.98596944,-84.63418056,-84.63418056
37.47124444,37.47124444,-86.33326111,-86.33326111
37.34730278,37.34730278,-83.97026667,-83.97026667
38.33930278,38.33930278,-84.08408889,-84.08408889
37.49226944,37.49226944,-85.61386111,-85.61386111
38.90743889,38.90743889,-84.28042778,-84.28042778
38.19906944,38.19906944,-85.62434722,-85.62434722
37.86963333,37.86963333,-85.15890833,-85.15890833
38.12066389,38.12066389,-85.61504167,-85.61504167
37.95231667,37.95231667,-82.66883056,-82.66883056
38.01708611,38.01708611,-84.45663611,-84.45663611
37.48473611,37.48473611,-84.32817778,-84.32817778
37.89709167,37.89709167,-86.27260556,-86.27260556
38.71509444,38.71509444,-85.24488611,-85.24488611
37.63286111,37.63286111,-85.25678333,-85.25678333
37.52400833,37.52400833,-84.32008611,-84.32008611
37.63360556,37.63360556,-86.97172778,-86.97172778
36.71615833,36.71615833,-86.52204722,-86.52204722
37.57171389,37.57171389,-82.75695556,-82.75695556
37.19370278,37.19370278,-84.46851389,-84.46851389
37.10755,37.10755,-88.83650278,-88.83650278
38.16408611,38.16408611,-85.67930278,-85.67930278
37.77984167,37.77984167,-87.05011667,-87.05011667
37.16593611,37.16593611,-83.76943333,-83.76943333
36.83328333,36.83328333,-83.42016389,-83.42016389
38.21155833,38.21155833,-85.21273889,-85.21273889
38.17445833,38.17445833,-84.53485278,-84.53485278
38.16260833,38.16260833,-84.72698611,-84.72698611
37.39375,37.39375,-84.33701667,-84.33701667
37.35839167,37.35839167,-84.40652778,-84.40652778
38.26655,38.26655,-85.78355,-85.78355
37.10894444,37.10894444,-82.95024722,-82.95024722
38.69995278,38.69995278,-84.37010833,-84.37010833
38.14902222,38.14902222,-85.69257222,-85.69257222
37.771075,37.771075,-87.14771111,-87.14771111
37.05631389,37.05631389,-85.95365833,-85.95365833
38.60630278,38.60630278,-83.76611111,-83.76611111
37.82678333,37.82678333,-82.81851944,-82.81851944
38.22621389,38.22621389,-85.78169444,-85.78169444
38.06923056,38.06923056,-84.53261944,-84.53261944
36.84148889,36.84148889,-86.04377778,-86.04377778
38.21866944,38.21866944,-84.30398056,-84.30398056
38.24372778,38.24372778,-85.72701667,-85.72701667
38.30659167,38.30659167,-85.59860278,-85.59860278
36.86656389,36.86656389,-83.19374722,-83.19374722
37.74787778,37.74787778,-84.9173,-84.9173
38.32731944,38.32731944,-85.63431111,-85.63431111
38.03341944,38.03341944,-84.8074,-84.8074
37.82983333,37.82983333,-85.48514444,-85.48514444
37.08676111,37.08676111,-88.61366389,-88.61366389
37.10113333,37.10113333,-85.33223333,-85.33223333
37.01994167,37.01994167,-86.36903611,-86.36903611
38.31260556,38.31260556,-85.56740556,-85.56740556
38.21255278,38.21255278,-85.23520278,-85.23520278
38.266175,38.266175,-85.77890833,-85.77890833
38.9472,38.9472,-84.633475,-84.633475
38.68915278,38.68915278,-83.05467778,-83.05467778
36.89047222,36.89047222,-88.29672222,-88.29672222
36.85267778,36.85267778,-83.37041111,-83.37041111
36.73178889,36.73178889,-83.65068889,-83.65068889
37.88860556,37.88860556,-84.63993611,-84.63993611
37.97623889,37.97623889,-83.27916389,-83.27916389
38.014925,38.014925,-85.63898056,-85.63898056
37.9931,37.9931,-84.18181944,-84.18181944
37.55729167,37.55729167,-83.36248611,-83.36248611
38.69419722,38.69419722,-84.53115,-84.53115
37.66909167,37.66909167,-82.79353056,-82.79353056
36.81272778,36.81272778,-84.193375,-84.193375
37.05959444,37.05959444,-88.81234444,-88.81234444
37.90555556,37.90555556,-83.36805556,-83.36805556
38.58435833,38.58435833,-85.34134722,-85.34134722
37.47988056,37.47988056,-85.196225,-85.196225
37.994125,37.994125,-86.21616389,-86.21616389
38.16876111,38.16876111,-85.706575,-85.706575
37.30605278,37.30605278,-82.47560556,-82.47560556
37.96846944,37.96846944,-83.612625,-83.612625
38.13943333,38.13943333,-84.41654444,-84.41654444
38.11250278,38.11250278,-85.7993,-85.7993
37.87906667,37.87906667,-83.95226111,-83.95226111
38.20716944,38.20716944,-85.54356111,-85.54356111
38.14295,38.14295,-85.70973611,-85.70973611
37.67923889,37.67923889,-84.26125278,-84.26125278
38.219,38.219,-84.31156111,-84.31156111
36.83474167,36.83474167,-84.08796389,-84.08796389
38.68620278,38.68620278,-84.58946944,-84.58946944
38.210725,38.210725,-84.25013333,-84.25013333
36.78532222,36.78532222,-86.78273056,-86.78273056
37.05603611,37.05603611,-86.10808056,-86.10808056
37.232425,37.232425,-82.79317222,-82.79317222
36.73062778,36.73062778,-84.41243333,-84.41243333
38.31170278,38.31170278,-84.14624444,-84.14624444
38.37872778,38.37872778,-84.57015,-84.57015
38.16430833,38.16430833,-85.56733056,-85.56733056
37.62493333,37.62493333,-86.43993611,-86.43993611
37.381175,37.381175,-87.65390278,-87.65390278
39.01769444,39.01769444,-84.68046667,-84.68046667
37.94909722,37.94909722,-84.22075556,-84.22075556
38.21050556,38.21050556,-85.67156944,-85.67156944
36.95969167,36.95969167,-85.84892222,-85.84892222
36.85735,36.85735,-88.36768889,-88.36768889
39.00373889,39.00373889,-84.43947222,-84.43947222
37.70004167,37.70004167,-84.26127778,-84.26127778
37.624075,37.624075,-84.31638056,-84.31638056
38.11802778,38.11802778,-85.84439167,-85.84439167
37.64716389,37.64716389,-82.85926944,-82.85926944
37.46106667,37.46106667,-83.31577778,-83.31577778
37.03395833,37.03395833,-87.58103889,-87.58103889
38.31246944,38.31246944,-84.39007222,-84.39007222
37.23311667,37.23311667,-87.35774444,-87.35774444
37.42738333,37.42738333,-86.07353333,-86.07353333
37.78801667,37.78801667,-85.41709444,-85.41709444
37.98260556,37.98260556,-84.85899444,-84.85899444
37.29777778,37.29777778,-83.24238056,-83.24238056
37.37828056,37.37828056,-83.88238889,-83.88238889
37.37483056,37.37483056,-85.88988611,-85.88988611
38.18315278,38.18315278,-85.78376667,-85.78376667
38.53618056,38.53618056,-84.935275,-84.935275
36.81784167,36.81784167,-86.92960833,-86.92960833
38.35159444,38.35159444,-85.33964167,-85.33964167
38.24528611,38.24528611,-85.74758056,-85.74758056
38.16535278,38.16535278,-85.87843056,-85.87843056
36.96896944,36.96896944,-84.08711111,-84.08711111
39.00081111,39.00081111,-84.64270278,-84.64270278
38.31748056,38.31748056,-85.55014167,-85.55014167
37.43011944,37.43011944,-82.47854444,-82.47854444
37.25840278,37.25840278,-86.2839,-86.2839
38.25030833,38.25030833,-85.81994722,-85.81994722
38.34295833,38.34295833,-82.94433889,-82.94433889
37.72143333,37.72143333,-85.96675833,-85.96675833
38.884575,38.884575,-84.24479722,-84.24479722
38.55352778,38.55352778,-84.59224722,-84.59224722
37.52671667,37.52671667,-86.45838611,-86.45838611
38.21498056,38.21498056,-85.80007222,-85.80007222
38.77892222,38.77892222,-84.73879722,-84.73879722
37.33743889,37.33743889,-82.87086389,-82.87086389
38.44531667,38.44531667,-84.101425,-84.101425
36.85605278,36.85605278,-86.753425,-86.753425
38.13554722,38.13554722,-85.68514444,-85.68514444
37.53760556,37.53760556,-82.19696944,-82.19696944
38.38046389,38.38046389,-82.61712778,-82.61712778
36.69562222,36.69562222,-86.38611944,-86.38611944
38.04244722,38.04244722,-84.44851389,-84.44851389
38.03529167,38.03529167,-84.73859167,-84.73859167
37.54831944,37.54831944,-85.37019722,-85.37019722
38.66830278,38.66830278,-83.83999167,-83.83999167
38.75961389,38.75961389,-84.34115278,-84.34115278
38.01362222,38.01362222,-84.55479167,-84.55479167
37.03684167,37.03684167,-85.86469722,-85.86469722
37.94178611,37.94178611,-84.54610833,-84.54610833
37.917875,37.917875,-84.59938611,-84.59938611
37.97875,37.97875,-85.65671667,-85.65671667
38.22368611,38.22368611,-85.53211944,-85.53211944
38.17444444,38.17444444,-85.71253889,-85.71253889
38.09654444,38.09654444,-84.7579,-84.7579
37.38529167,37.38529167,-86.09291111,-86.09291111
38.13664167,38.13664167,-85.71344167,-85.71344167
38.58508333,38.58508333,-83.48031111,-83.48031111
38.26184444,38.26184444,-85.77925556,-85.77925556
37.15879722,37.15879722,-85.02020556,-85.02020556
37.01770833,37.01770833,-88.29647778,-88.29647778
37.74526111,37.74526111,-83.09222222,-83.09222222
38.14565556,38.14565556,-84.35051667,-84.35051667
38.50211667,38.50211667,-84.55289167,-84.55289167
37.68502222,37.68502222,-85.75970556,-85.75970556
37.422125,37.422125,-82.49956944,-82.49956944
38.43548611,38.43548611,-83.74747222,-83.74747222
39.01385278,39.01385278,-84.66391667,-84.66391667
37.25484167,37.25484167,-87.14831944,-87.14831944
37.65188611,37.65188611,-82.30760833,-82.30760833
36.84479722,36.84479722,-86.4613,-86.4613
36.64830556,36.64830556,-87.415225,-87.415225
38.22041667,38.22041667,-85.6373,-85.6373
38.567525,38.567525,-84.59310278,-84.59310278
38.264875,38.264875,-83.33291944,-83.33291944
37.73631111,37.73631111,-84.31038889,-84.31038889
38.03996667,38.03996667,-84.84798056,-84.84798056
37.58116389,37.58116389,-85.75446111,-85.75446111
38.19294722,38.19294722,-85.80645,-85.80645
37.85125556,37.85125556,-84.08319167,-84.08319167
37.94368611,37.94368611,-85.99716944,-85.99716944
38.13776111,38.13776111,-85.608975,-85.608975
38.22018611,38.22018611,-85.63048056,-85.63048056
36.74334722,36.74334722,-86.34462222,-86.34462222
37.1579,37.1579,-84.20380556,-84.20380556
37.34908333,37.34908333,-88.07818056,-88.07818056
38.194625,38.194625,-85.81696667,-85.81696667
36.61585833,36.61585833,-83.93420278,-83.93420278
37.75364722,37.75364722,-87.181775,-87.181775
39.09154722,39.09154722,-84.50421389,-84.50421389
37.36320833,37.36320833,-82.73007222,-82.73007222
36.628025,36.628025,-85.62851667,-85.62851667
37.15422778,37.15422778,-85.54729444,-85.54729444
37.457925,37.457925,-85.29635556,-85.29635556
36.99005556,36.99005556,-88.50548611,-88.50548611
38.2637,38.2637,-85.75161667,-85.75161667
37.367425,37.367425,-85.39991667,-85.39991667
38.18351389,38.18351389,-85.75450278,-85.75450278
38.03042778,38.03042778,-84.47884444,-84.47884444
37.27579722,37.27579722,-83.21353056,-83.21353056
38.256025,38.256025,-84.66839444,-84.66839444
38.22250278,38.22250278,-85.64778333,-85.64778333
38.17303056,38.17303056,-85.76771944,-85.76771944
38.31199722,38.31199722,-85.57651389,-85.57651389
37.31515,37.31515,-85.41960556,-85.41960556
37.07826111,37.07826111,-88.06965,-88.06965
38.08810833,38.08810833,-84.75183056,-84.75183056
38.28075556,38.28075556,-83.08824444,-83.08824444
37.77967778,37.77967778,-87.55876667,-87.55876667
37.53818889,37.53818889,-87.96679444,-87.96679444
37.89746111,37.89746111,-85.26891667,-85.26891667
36.74393889,36.74393889,-87.55178056,-87.55178056
37.96719167,37.96719167,-83.29998056,-83.29998056
37.77786389,37.77786389,-85.47209444,-85.47209444
37.38100833,37.38100833,-86.89323333,-86.89323333
37.63253056,37.63253056,-85.60646667,-85.60646667
37.04148333,37.04148333,-86.20989444,-86.20989444
36.69431667,36.69431667,-88.03107778,-88.03107778
36.9585,36.9585,-84.58214444,-84.58214444
38.43121667,38.43121667,-83.89031667,-83.89031667
38.22966944,38.22966944,-85.81840556,-85.81840556
37.96368889,37.96368889,-84.67556667,-84.67556667
37.63841944,37.63841944,-87.11800556,-87.11800556
38.05076389,38.05076389,-84.71280556,-84.71280556
38.16111111,38.16111111,-84.64444167,-84.64444167
36.885175,36.885175,-88.63698611,-88.63698611
37.06396111,37.06396111,-88.04493889,-88.04493889
38.20171111,38.20171111,-85.73420556,-85.73420556
36.87669722,36.87669722,-88.69911389,-88.69911389
36.91703611,36.91703611,-87.47678333,-87.47678333
37.04172778,37.04172778,-88.71143056,-88.71143056
36.87665556,36.87665556,-87.50552778,-87.50552778
36.96896111,36.96896111,-89.0664,-89.0664
36.64845833,36.64845833,-87.35080833,-87.35080833
38.00426389,38.00426389,-85.93931667,-85.93931667
38.20286111,38.20286111,-85.66460278,-85.66460278
38.04906667,38.04906667,-84.56337778,-84.56337778
37.50086667,37.50086667,-85.18255833,-85.18255833
37.74759167,37.74759167,-87.50779722,-87.50779722
37.15660278,37.15660278,-84.47352222,-84.47352222
38.22680278,38.22680278,-85.23656944,-85.23656944
36.80475,36.80475,-89.04369444,-89.04369444
36.87986667,36.87986667,-87.73803889,-87.73803889
38.45073333,38.45073333,-82.66506111,-82.66506111
37.28651389,37.28651389,-86.71964167,-86.71964167
36.66493611,36.66493611,-85.73607222,-85.73607222
36.95824722,36.95824722,-88.93800278,-88.93800278
36.81904167,36.81904167,-84.89461944,-84.89461944
38.69212222,38.69212222,-84.63485278,-84.63485278
37.97114167,37.97114167,-85.71009722,-85.71009722
37.51961667,37.51961667,-84.80615278,-84.80615278
37.17628333,37.17628333,-84.00236944,-84.00236944
38.68773333,38.68773333,-83.05765556,-83.05765556
37.45600833,37.45600833,-84.518775,-84.518775
36.59180833,36.59180833,-84.10496944,-84.10496944
37.31624167,37.31624167,-86.27190278,-86.27190278
37.94218333,37.94218333,-82.95090556,-82.95090556
38.21618056,38.21618056,-83.39384444,-83.39384444
37.20478611,37.20478611,-85.93699444,-85.93699444
38.06714444,38.06714444,-84.52560556,-84.52560556
38.02396667,38.02396667,-84.55631389,-84.55631389
38.17564722,38.17564722,-85.616575,-85.616575
36.73743611,36.73743611,-86.50616667,-86.50616667
39.10001389,39.10001389,-84.82226111,-84.82226111
38.05000556,38.05000556,-85.896175,-85.896175
38.13206111,38.13206111,-85.77255833,-85.77255833
38.18220833,38.18220833,-85.62866111,-85.62866111
37.25746389,37.25746389,-82.48104167,-82.48104167
37.98477778,37.98477778,-84.81539722,-84.81539722
38.13937222,38.13937222,-85.59066667,-85.59066667
38.20663333,38.20663333,-85.76688611,-85.76688611
38.91135833,38.91135833,-84.62823333,-84.62823333
36.66204167,36.66204167,-86.58792778,-86.58792778
37.96135,37.96135,-84.12532778,-84.12532778
37.75631389,37.75631389,-87.647,-87.647
37.34970278,37.34970278,-87.98618056,-87.98618056
37.68116667,37.68116667,-85.87687778,-85.87687778
36.98485556,36.98485556,-84.64126667,-84.64126667
37.35327778,37.35327778,-86.90285278,-86.90285278
37.15883333,37.15883333,-88.18650833,-88.18650833
37.88090556,37.88090556,-84.33852778,-84.33852778
38.35199444,38.35199444,-84.16743611,-84.16743611
37.63413056,37.63413056,-86.75426667,-86.75426667
37.51297778,37.51297778,-86.91681944,-86.91681944
37.15185,37.15185,-84.04963333,-84.04963333
37.66283611,37.66283611,-84.32045278,-84.32045278
37.17292222,37.17292222,-82.92174167,-82.92174167
38.33650556,38.33650556,-85.43377778,-85.43377778
37.76858333,37.76858333,-87.14302222,-87.14302222
37.51893889,37.51893889,-87.390575,-87.390575
37.79200278,37.79200278,-87.17470556,-87.17470556
38.19520833,38.19520833,-85.73306944,-85.73306944
38.25215556,38.25215556,-85.71745833,-85.71745833
37.67395833,37.67395833,-85.90598333,-85.90598333
37.29405278,37.29405278,-85.10176389,-85.10176389
37.09696389,37.09696389,-84.56728333,-84.56728333
37.92995556,37.92995556,-85.71935833,-85.71935833
36.99528611,36.99528611,-85.98881667,-85.98881667
37.02924444,37.02924444,-83.94889167,-83.94889167
38.37812222,38.37812222,-84.39467778,-84.39467778
37.27171389,37.27171389,-84.12676944,-84.12676944
37.63609444,37.63609444,-85.25558333,-85.25558333
36.66275556,36.66275556,-88.69568333,-88.69568333
36.85573056,36.85573056,-83.26654167,-83.26654167
38.21975833,38.21975833,-85.77773611,-85.77773611
38.24619444,38.24619444,-85.81294722,-85.81294722
38.16051389,38.16051389,-85.67628333,-85.67628333
37.56583611,37.56583611,-84.27412778,-84.27412778
39.02139444,39.02139444,-84.48136944,-84.48136944
38.15035833,38.15035833,-85.83711389,-85.83711389
38.09602778,38.09602778,-84.51328056,-84.51328056
37.41666667,37.41666667,-85.75774444,-85.75774444
38.03326944,38.03326944,-84.02050278,-84.02050278
38.23414167,38.23414167,-85.79663611,-85.79663611
38.15855833,38.15855833,-85.79890556,-85.79890556
36.84263333,36.84263333,-87.14203056,-87.14203056
38.24411111,38.24411111,-85.78908889,-85.78908889
36.76338056,36.76338056,-83.70743056,-83.70743056
37.55426667,37.55426667,-83.41778056,-83.41778056
37.45543056,37.45543056,-87.47906944,-87.47906944
37.04602222,37.04602222,-88.55386944,-88.55386944
37.24671944,37.24671944,-83.23955833,-83.23955833
